./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p1.pddl,0.909,0.51,0.139,0.26,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p2.pddl,0.978,0.467,0.151,0.36,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p3.pddl,10.089,0.865,0.895,8.329,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p4.pddl,11.105,0.887,0.946,9.272,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p5.pddl,85.307,2.041,6.051,77.215,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p6.pddl,982.481,4.302,20.431,957.748,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p7.pddl,394.234,4.342,20.277,369.615,1
./../../Benchmarks/RectangleTireworld/domain-rectangle-tire.pddl,./../../Benchmarks/RectangleTireworld/p8.pddl,272.021,4.488,21.075,246.458,1
