./../../Benchmarks/BlocksWorldExtended/domain.pddl,./../../Benchmarks/BlocksWorldExtended/p1.pddl,0.558,0.558,0,0,1
./../../Benchmarks/BlocksWorldExtended/domain.pddl,./../../Benchmarks/BlocksWorldExtended/p2.pddl,0.42,0.392,0.017,0.011,1
./../../Benchmarks/BlocksWorldExtended/domain.pddl,./../../Benchmarks/BlocksWorldExtended/p3.pddl,9.425,0.532,0.069,8.824,1
